valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,testResult,testResult_type,value,pop,incValue,prct,inc14d,trend,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2023-W37,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,345,4431431,7.79,36.5,16.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,500,1738391,28.76,52.9,64.43,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,22,431939,5.09,2.5,10.88,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,7,917209,0.76,0.8,1.96,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,65,1483303,4.38,7.3,8.7,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,296,4431431,6.68,33.2,14.46,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,501,1738391,28.82,56.2,57.58,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,24,431939,5.56,2.4,10.65,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,5,917209,0.55,0.5,1.31,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,60,1483303,4.05,5.9,8.43,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,354,4431431,7.99,35,14.67,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,567,1738391,32.62,56.1,61.44,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,37,431939,8.57,3,14.12,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,8,917209,0.87,0.7,1.42,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,74,1483303,4.99,6.1,9.03,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,368,4431431,8.3,30.2,16.29,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,731,1738391,42.05,60,74.67,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,57,431939,13.2,3.9,21.76,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,5,917209,0.55,0.3,1.42,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,81,1483303,5.46,5.5,10.45,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,399,4431431,9,27.2,17.31,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,923,1738391,53.1,63,95.15,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,41,431939,9.49,2.5,22.69,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,7,917209,0.76,0.4,1.31,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,75,1483303,5.06,4.6,10.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,408,4431431,9.21,25.2,18.21,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1085,1738391,62.41,67.1,115.51,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,55,431939,12.73,3,22.23,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,7,917209,0.76,0.4,1.53,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,77,1483303,5.19,4.2,10.25,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,451,4431431,10.18,24.6,19.38,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1245,1738391,71.62,67.8,134.03,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,72,431939,16.67,3.3,29.4,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,14,917209,1.53,0.6,2.29,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,84,1483303,5.66,3.8,10.85,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,533,4431431,12.03,24.3,22.21,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1486,1738391,85.48,67.9,157.1,NA,NA,NA,NA,NA,TRUE
cases,2023-W44,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,91,431939,21.07,3.1,37.74,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,17,917209,1.85,0.6,3.38,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,129,1483303,8.7,4.4,14.36,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,734,4431431,16.56,25.3,28.59,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1932,1738391,111.14,66.5,196.62,NA,NA,NA,NA,NA,TRUE
cases,2023-W45,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,1,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,124,431939,28.71,3.5,49.78,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,24,917209,2.62,0.7,4.47,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,171,1483303,11.53,4.8,20.23,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,913,4431431,20.6,25.7,37.17,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,2320,1738391,133.46,65.3,244.59,NA,NA,NA,NA,NA,TRUE
cases,2023-W46,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,133,431939,30.79,3.8,59.5,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,17,917209,1.85,0.5,4.47,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,143,1483303,9.64,4.1,21.17,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,978,4431431,22.07,28.2,42.67,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,2198,1738391,126.44,63.4,259.9,NA,NA,NA,NA,NA,TRUE
cases,2023-W47,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,169,431939,39.13,4.6,69.92,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,32,917209,3.49,0.9,5.34,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,153,1483303,10.31,4.2,19.96,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,1052,4431431,23.74,28.8,45.81,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,2251,1738391,129.49,61.6,255.93,NA,NA,NA,NA,NA,TRUE
cases,2023-W48,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,216,431939,50.01,5.8,89.13,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,47,917209,5.12,1.3,8.61,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,177,1483303,11.93,4.8,22.25,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,1057,4431431,23.85,28.5,47.59,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,2218,1738391,127.59,59.7,257.08,NA,NA,NA,NA,NA,TRUE
cases,2023-W49,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,212,431939,49.08,5.8,99.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,37,917209,4.03,1,9.16,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,194,1483303,13.08,5.3,25.01,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,1031,4431431,23.27,28.4,47.12,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,2154,1738391,123.91,59.4,251.5,NA,NA,NA,NA,NA,TRUE
cases,2023-W50,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,154,431939,35.65,5.1,84.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,39,917209,4.25,1.3,8.29,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,133,1483303,8.97,4.4,22.05,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,835,4431431,18.84,27.7,42.11,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1854,1738391,106.65,61.5,230.56,NA,NA,NA,NA,NA,TRUE
cases,2023-W51,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,1,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,156,431939,36.12,7.6,71.77,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,23,917209,2.51,1.1,6.76,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,76,1483303,5.12,3.7,14.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,494,4431431,11.15,23.9,29.99,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,1314,1738391,75.59,63.7,182.24,NA,NA,NA,NA,NA,TRUE
cases,2023-W52,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,74,423531,17.47,4.9,53.77,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,22,925445,2.38,1.5,4.88,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,56,1498465,3.74,3.7,8.85,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,383,4466766,8.57,25.5,19.71,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,966,1777708,54.34,64.4,129.69,NA,NA,NA,NA,NA,TRUE
cases,2024-W01,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,67,423531,15.82,6.1,33.29,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,14,925445,1.51,1.3,3.89,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,36,1498465,2.4,3.3,6.14,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,296,4466766,6.63,26.8,15.2,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,692,1777708,38.93,62.6,93.27,NA,NA,NA,NA,NA,TRUE
cases,2024-W02,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,52,423531,12.28,6.4,28.1,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,11,925445,1.19,1.3,2.7,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,41,1498465,2.74,5,5.14,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,203,4466766,4.54,24.9,11.17,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,509,1777708,28.63,62.4,67.56,NA,NA,NA,NA,NA,TRUE
cases,2024-W03,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,45,423531,10.62,7.4,22.9,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,16,925445,1.73,2.6,2.92,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,33,1498465,2.2,5.4,4.94,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,178,4466766,3.98,29.4,8.53,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,334,1777708,18.79,55.1,47.42,NA,NA,NA,NA,NA,TRUE
cases,2024-W04,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,32,423531,7.56,6.6,18.18,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,12,925445,1.3,2.5,3.03,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,32,1498465,2.14,6.6,4.34,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,120,4466766,2.69,24.8,6.67,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,287,1777708,16.14,59.4,34.93,NA,NA,NA,NA,NA,TRUE
cases,2024-W05,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,29,423531,6.85,7.2,14.4,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,8,925445,0.86,2,2.16,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,18,1498465,1.2,4.5,3.34,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,100,4466766,2.24,24.8,4.93,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,248,1777708,13.95,61.5,30.09,NA,NA,NA,NA,NA,TRUE
cases,2024-W06,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,17,423531,4.01,5.6,10.86,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,3,925445,0.32,1,1.19,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,14,1498465,0.93,4.6,2.14,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,74,4466766,1.66,24.4,3.9,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,195,1777708,10.97,64.4,24.92,NA,NA,NA,NA,NA,TRUE
cases,2024-W07,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,11,423531,2.6,4.6,6.61,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,4,925445,0.43,1.7,0.76,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,12,1498465,0.8,5,1.74,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,60,4466766,1.34,25,3,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,153,1777708,8.61,63.7,19.58,NA,NA,NA,NA,NA,TRUE
cases,2024-W08,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,7,423531,1.65,3.1,4.25,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,5,925445,0.54,2.2,0.97,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,16,1498465,1.07,7.2,1.87,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,46,4466766,1.03,20.6,2.37,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,149,1777708,8.38,66.8,16.99,NA,NA,NA,NA,NA,TRUE
cases,2024-W09,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,6,423531,1.42,4,3.07,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,5,925445,0.54,3.3,1.08,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,10,1498465,0.67,6.6,1.74,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,32,4466766,0.72,21.2,1.75,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,96,1777708,5.4,63.6,13.78,NA,NA,NA,NA,NA,TRUE
cases,2024-W10,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,2,NA,NA,1.3,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,6,423531,1.42,3.7,2.83,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,6,925445,0.65,3.7,1.19,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,8,1498465,0.53,5,1.2,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,28,4466766,0.63,17.4,1.34,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,113,1777708,6.36,70.2,11.76,NA,NA,NA,NA,NA,TRUE
cases,2024-W11,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,positive,all,4,423531,0.94,2.9,2.36,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,positive,all,5,925445,0.54,3.7,1.19,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,positive,all,7,1498465,0.47,5.1,1,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,positive,all,29,4466766,0.65,21.3,1.28,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,positive,all,91,1777708,5.12,66.9,11.48,NA,NA,NA,NA,NA,TRUE
cases,2024-W12,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
